Count,高危機.死亡,TIPVDA,X1.4.5.6,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,家暴因素.不良嗜好.賭博.出入不正當場所,家暴因素.個性.生活習慣不合,家暴因素.其他,家暴因素.子女教養問題,家暴因素.性生活不協調,家暴因素.感情.外遇問題,家暴因素.施用毒品.禁藥或迷幻物品,家暴因素.照顧壓力,家暴因素.疑似或罹患精神疾病,家暴因素.經濟狀況不佳,家暴因素.親屬間相處問題,家暴因素.財務問題,家暴因素.財務支配或借貸問題,家暴因素.酗酒,成人家庭暴力兩造關係,被害人婚姻狀態,暴力型態.性暴力,暴力型態.精神暴力,暴力型態.經濟暴力,暴力型態.肢體暴力,使用武器,自殺意念,自殺行為,受暴持續總月數,求助時間差.小時,MAIMED,AGE,OCCUPATION,EDUCATION,district,town,ACTIONID,group
3,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,33,1,33,不詳,9,文山區,景行里,DV00714910,2
5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5,1,37,不詳,6,士林區,福順里,DVP0142671,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,-23,1,47,其他,7,信義區,正和里,DI00400275,2
3,0,6,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,38,1,56,不詳,9,士林區,天祿里,DV00607108,2
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,10,1,55,,6,南港區,玉成里,DVP0167893,2
3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,1,0,1,0,1,1,0,0,0,4,1,53,服務業,9,松山區,富錦里,DVP0179933,2
4,0,6,2,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,36,12,1,55,無工作,9,南港區,玉成里,DV00675420,2
3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,1,44,不詳,9,北投區,長安里,DVP0173311,2
3,0,4,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,13,1,44,不詳,9,士林區,天玉里,DV00720341,2
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,2,1,36,,7,松山區,東榮里,DVP0148597,2
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,1,0,1,0,0,0,0,8,1,49,,9,中山區,圓山里,DVP0144073,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,11,2,50,,5,士林區,天祿里,DVP0144743,2
3,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,4,0,1,0,1,1,0,0,0,4,1,25,不詳,7,萬華區,忠德里,DI00407317,2
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,9,1,49,,9,大安區,建安里,DVP0156482,2
3,0,6,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,36,13,2,50,無工作,6,士林區,天祿里,DV00607159,2
3,1,8,3,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,24,8,1,47,商業,5,中正區,文北里,DVP0209306,2
3,1,8,3,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,24,8,1,47,商業,5,中正區,文北里,DVP0209306,2
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,9,1,49,,9,大安區,建安里,DVP0156482,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,-23,1,47,其他,7,信義區,正和里,DI00400275,2
4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6,2,0,1,0,1,0,0,0,0,7,1,50,無工作,9,中山區,圓山里,DVP0181094,2
3,0,7,3,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,72,12,1,40,公教軍警,7,內湖區,清白里,DVP0137635,2
3,1,9,4,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,6,2,1,46,家庭管理,3,大安區,建安里,DI00404455,2
3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,240,67,1,38,無工作,4,信義區,泰和里,DV00705729,2
3,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,12,9,1,26,不詳,3,士林區,葫東里,DVP0166020,2
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,4,1,32,,4,萬華區,興德里,DVP0136809,2
3,0,6,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,36,13,2,50,無工作,6,士林區,天祿里,DV00607159,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,15,3,44,不詳,9,內湖區,金湖里,DV00671571,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,12,10,1,43,,6,松山區,東勢里,DVP0187703,2
3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,7,1,43,家庭管理,9,松山區,東勢里,DVP0202236,2
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,12,10,1,35,不詳,5,士林區,葫東里,DVP0191092,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,12,11,1,40,其他,9,文山區,樟文里,DVP0149203,2
3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,18,12,1,35,商業,7,士林區,芝山里,DVP0207111,2
3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,84,8,1,46,,5,中山區,朱園里,DV00701654,2
3,0,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,60,24,3,44,無工作,6,內湖區,金湖里,DV00725399,2
3,0,4,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,48,42,1,33,家庭管理,5,信義區,正和里,DV00579734,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,11,1,42,不詳,6,北投區,桃源里,DV00583901,2
7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,12,3,2,58,無工作,4,大同區,南芳里,DVP0177931,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,16,1,68,不詳,6,松山區,莊敬里,DV00695641,2
3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,24,-4,1,43,不詳,5,中山區,朱園里,DVP0189095,2
7,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,4,4,2,58,無工作,6,大同區,南芳里,DVP0150223,2
5,1,11,4,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,36,9,1,37,其他,5,士林區,福順里,DVP0144290,2
4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,51,1,33,,6,萬華區,興德里,DV00718772,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,1,29,服務業,3,萬華區,興德里,DVP0161678,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,12,2,3,72,不詳,4,內湖區,港墘里,DVP0157759,2
3,0,4,3,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,12,10,1,59,不詳,9,松山區,莊敬里,DVP0210069,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,15,3,44,不詳,9,內湖區,金湖里,DV00671571,2
5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,269,1,49,服務業,9,士林區,福順里,DVP0144919,2
3,1,9,4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,60,3,2,40,,9,內湖區,金龍里,DVP0146202,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,3,1,35,,5,士林區,芝山里,DVP0161078,2
4,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,11,2,46,不詳,5,萬華區,忠貞里,DV00675054,2
3,0,6,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,38,1,56,不詳,9,士林區,天祿里,DV00607108,2
4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6,2,0,1,0,1,0,0,0,0,7,1,50,無工作,9,中山區,圓山里,DVP0181094,2
5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5,1,37,不詳,6,士林區,福順里,DVP0142671,2
3,0,6,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,38,1,56,不詳,9,士林區,天祿里,DV00607108,2
5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5,1,49,服務業,9,士林區,福順里,DVP0142680,2
4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6,2,0,1,0,1,0,0,0,0,7,1,50,無工作,9,中山區,圓山里,DVP0181094,2
5,1,13,4,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,60,41,1,37,服務業,5,士林區,福順里,DV00606532,2
3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,12,249,3,34,服務業,5,松山區,東榮里,DVP0148662,2
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,25,1,56,不詳,9,士林區,天祿里,DI00406699,2
4,0,5,3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,6,13,1,44,其他,9,萬華區,興德里,DI00409467,2
5,1,11,4,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,36,9,1,37,其他,5,士林區,福順里,DVP0144290,2
3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,12,10,1,26,不詳,5,士林區,葫東里,DVP0191086,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,72,3,1,38,,5,士林區,芝山里,DVP0161075,2
3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,48,17,1,42,不詳,5,松山區,東勢里,DVP0175071,2
3,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,12,10,1,48,不詳,5,松山區,莊敬里,DVP0210087,2
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,6,1,32,不詳,5,萬華區,興德里,DV00576183,2
4,0,5,3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,6,13,1,44,其他,9,萬華區,興德里,DI00409467,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,6,1,58,不詳,4,內湖區,港華里,DVP0173061,2
3,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,12,9,1,26,不詳,3,士林區,葫東里,DVP0166020,2
7,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,4,4,2,58,無工作,6,大同區,南芳里,DVP0150223,2
3,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,120,5,1,59,商業,6,內湖區,金龍里,DVP0164616,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,4,1,34,,6,松山區,東榮里,DVP0157473,2
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,8,13,1,33,不詳,5,中正區,網溪里,DVP0144494,2
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,480,39,1,65,商業,9,文山區,興得里,DV00674694,2
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,2,0,0,0,1,0,0,0,0,8,1,50,工礦業,6,中山區,圓山里,DV00690179,2
7,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,4,4,2,58,無工作,6,大同區,南芳里,DVP0150223,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,7,1,49,,7,大安區,建安里,DV00666044,2
3,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,84,39,1,33,其他,5,信義區,正和里,DV00681897,2
3,0,5,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,6,4,1,53,服務業,9,松山區,富錦里,DV00599124,2
3,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,144,8,1,44,家庭管理,5,內湖區,金湖里,DV00671558,2
3,0,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,48,71,1,46,無工作,6,中山區,朱園里,DVP0155614,2
5,1,13,4,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,60,41,1,37,服務業,5,士林區,福順里,DV00606532,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,3,3,43,家庭管理,9,內湖區,金湖里,DV00584224,2
3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,1,44,不詳,9,北投區,長安里,DVP0173311,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,10,1,39,,5,中正區,網溪里,DVP0183561,2
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,36,4,1,38,專門職業,5,內湖區,大湖里,DVP0204159,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,3,3,43,家庭管理,9,內湖區,金湖里,DV00584224,2
3,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,24,9,1,59,服務業,6,內湖區,金龍里,DVP0187659,2
3,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,24,9,1,59,服務業,6,內湖區,金龍里,DVP0187659,2
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,25,1,56,不詳,9,士林區,天祿里,DI00406699,2
4,1,8,2,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,180,11,1,43,服務業,9,南港區,玉成里,DV00675406,2
3,0,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,12,5,1,44,公,9,北投區,長安里,DVP0153210,2
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,6,1,32,不詳,5,萬華區,興德里,DV00576183,2
7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,3,2,58,無工作,6,大同區,南芳里,DVP0184812,2
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,12,195,1,51,無工作,7,中正區,文北里,DVP0210961,2
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,52,無工作,5,大同區,南芳里,DVP0208035,2
3,0,4,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,48,42,1,33,家庭管理,5,信義區,正和里,DV00579734,2
3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,11,1,36,不詳,9,士林區,後港里,DVP0200653,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,1,44,,6,士林區,天和里,DVP0142824,2
3,1,14,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,60,11,2,41,,6,內湖區,金龍里,DI00406008,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,12,2,3,72,不詳,4,內湖區,港墘里,DVP0157759,2
3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,1,0,1,0,1,1,0,0,0,4,1,53,服務業,9,松山區,富錦里,DVP0179933,2
3,0,5,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,96,3,1,41,教,7,內湖區,清白里,DI00407939,2
3,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,84,39,1,33,其他,5,信義區,正和里,DV00681897,2
3,0,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,12,5,1,44,公,9,北投區,長安里,DVP0153011,2
3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,3,1,38,其他,7,士林區,福華里,DVP0145493,2
3,0,5,3,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,3,1,27,無工作,5,士林區,福華里,DVP0145495,2
3,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,12,10,1,48,不詳,5,松山區,莊敬里,DVP0210087,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,22,1,63,,9,士林區,天祿里,DV00607648,2
4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,1,0,1,0,0,0,0,0,0,8,3,52,不詳,9,中山區,圓山里,DV00663842,2
3,0,6,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,6,14,3,25,不詳,9,南港區,聯成里,DV00704174,2
4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6,2,0,1,0,1,0,0,0,0,7,1,50,無工作,9,中山區,圓山里,DVP0181094,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,33,1,44,無工作,9,內湖區,金湖里,DV00680945,2
3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,12,120,1,38,家庭管理,5,信義區,泰和里,DV00591627,2
3,0,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,24,3,1,47,,5,中正區,文北里,DVP0210446,2
3,0,5,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,6,4,1,53,服務業,9,松山區,富錦里,DV00599124,2
4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,4,1,33,無工作,5,文山區,景行里,DVP0200598,2
